0.0 0.03457814661134219
8.21457165732586 0.013831258644537034
13.546837469975985 0.08990318118948873
19.023218574859897 0.38727524204702657
26.228983186549247 1.078838174273859
31.128903122498006 1.715076071922545
36.46116893514813 2.524204702627939
41.64931945556445 3.3748271092669437
46.26100880704563 4.080221300138312
50.72858286629304 4.495159059474412
56.204963971176944 4.730290456431535
62.69015212169735 4.840940525587829
70.90472377902321 4.875518672199171
79.26341072858287 4.875518672199171
86.61329063250601 4.875518672199171
92.0896717373899 4.861687413554634
95.69255404323458 4.633471645919779
99.15132105684546 4.239280774550484
105.4923939151321 3.416320885200553
110.53642914331463 2.780082987551867
115.29223378702962 2.31673582295989
119.0392313851081 2.005532503457815
123.07445956765412 1.6804979253112038
128.26261008807046 1.376210235131397
137.19775820656523 0.9751037344398342
147.4299439551641 0.6777316735822956
156.5092073658927 0.5117565698478559
166.88550840672536 0.35961272475795253
175.5324259407526 0.2766251728907335
179.8558847077662 0.25587828492392833
179.8558847077662 0.25587828492392833
